Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2022-01532,2022-11-10,2022-11-17,First Class,CG-13066,Customer 232,Consumer,Massachusetts City,Massachusetts,East,FUR-1009,Technology,Machines,Canon PC1060,2521.95,4,0.2,455.32
CA-2023-01533,2023-11-02,2023-11-09,Standard Class,CG-97176,Customer 367,Consumer,North Carolina City,North Carolina,South,FUR-2692,Office Supplies,Fasteners,Boston Office 1000,429.12,6,0.0,-10.15
CA-2021-01534,2021-12-18,2021-12-23,Standard Class,CG-86648,Customer 116,Consumer,Washington City,Washington,West,FUR-3840,Furniture,Bookcases,O Sullivan 5-Shelf,1639.39,4,0.2,27.17
CA-2021-01535,2021-11-18,2021-11-21,First Class,CG-95455,Customer 413,Consumer,Pennsylvania City,Pennsylvania,East,FUR-6429,Furniture,Chairs,Global Leather Chair,1393.8,4,0.0,-42.81
CA-2022-01536,2022-12-06,2022-12-13,Same Day,CG-86139,Customer 259,Home Office,California City,California,West,FUR-5666,Technology,Accessories,Logitech G700s,2642.8,5,0.0,4.54
CA-2022-01537,2022-03-03,2022-03-08,Standard Class,CG-55458,Customer 289,Consumer,Pennsylvania City,Pennsylvania,East,FUR-9820,Furniture,Bookcases,Sauder Classic Bookcase,2937.73,7,0.4,-118.92
CA-2022-01538,2022-04-18,2022-04-19,Same Day,CG-51032,Customer 465,Corporate,Virginia City,Virginia,East,FUR-3193,Furniture,Tables,Barricks Manufacturing,281.9,1,0.3,67.12
CA-2021-01539,2021-04-26,2021-04-27,Standard Class,CG-11951,Customer 197,Corporate,Pennsylvania City,Pennsylvania,East,FUR-3986,Office Supplies,Paper,Xerox 1967,277.09,8,0.3,6.94
CA-2022-01540,2022-07-04,2022-07-10,Standard Class,CG-40025,Customer 52,Consumer,Arizona City,Arizona,West,FUR-8890,Office Supplies,Pens,Pilot Precise,117.9,2,0.0,9.19
CA-2023-01541,2023-02-02,2023-02-04,Standard Class,CG-28594,Customer 360,Corporate,Georgia City,Georgia,South,FUR-1416,Office Supplies,Storage,Fiskars Box,117.14,3,0.4,1.56
CA-2023-01542,2023-05-22,2023-05-23,First Class,CG-18006,Customer 98,Consumer,Georgia City,Georgia,South,FUR-3723,Furniture,Tables,Barricks Manufacturing,4340.64,9,0.3,1274.2
CA-2021-01543,2021-08-05,2021-08-06,Standard Class,CG-49257,Customer 122,Corporate,Illinois City,Illinois,Central,FUR-1808,Office Supplies,Binders,Ibico Hi-Tech,70.64,2,0.0,-3.87
CA-2023-01544,2023-11-26,2023-12-03,First Class,CG-27208,Customer 79,Home Office,Tennessee City,Tennessee,South,FUR-2530,Office Supplies,Fasteners,Acco Binder,249.8,5,0.0,17.1
CA-2023-01545,2023-10-25,2023-10-30,Standard Class,CG-49650,Customer 396,Home Office,Virginia City,Virginia,East,FUR-9892,Technology,Machines,Sharp AL-1530,8920.98,9,0.0,2062.34
CA-2023-01546,2023-09-17,2023-09-21,Same Day,CG-56437,Customer 49,Corporate,Nevada City,Nevada,West,FUR-6864,Technology,Copiers,Lexmark MX611,4181.9,4,0.1,1007.42
CA-2021-01547,2021-04-28,2021-04-30,First Class,CG-79113,Customer 272,Home Office,Michigan City,Michigan,Central,FUR-4147,Technology,Machines,Canon PC1060,900.65,5,0.3,167.92
CA-2021-01548,2021-12-18,2021-12-25,Second Class,CG-96305,Customer 300,Home Office,Michigan City,Michigan,Central,FUR-3757,Office Supplies,Paper,Hammermill CopyPlus,39.24,3,0.2,3.1
CA-2023-01549,2023-01-13,2023-01-16,First Class,CG-11130,Customer 387,Home Office,Virginia City,Virginia,East,FUR-2741,Office Supplies,Binders,Cardinal Slant-D,193.62,7,0.0,-4.32
CA-2023-01550,2023-12-29,2023-12-31,Standard Class,CG-21880,Customer 436,Consumer,Michigan City,Michigan,Central,FUR-3777,Office Supplies,Storage,Fellowes Super Stor,330.05,9,0.2,97.82
CA-2021-01551,2021-11-29,2021-12-01,Same Day,CG-15211,Customer 69,Corporate,Texas City,Texas,Central,FUR-7715,Technology,Accessories,Kensington SmartFit,592.84,1,0.4,45.94
CA-2023-01552,2023-03-28,2023-03-29,Standard Class,CG-12459,Customer 368,Consumer,Ohio City,Ohio,Central,FUR-4794,Technology,Machines,Canon PC1060,770.22,4,0.5,212.72
CA-2021-01553,2021-06-03,2021-06-04,Same Day,CG-22274,Customer 45,Consumer,Arizona City,Arizona,West,FUR-4640,Furniture,Bookcases,Sauder Classic Bookcase,4607.91,9,0.0,-128.35
CA-2023-01554,2023-02-22,2023-03-01,Same Day,CG-24535,Customer 473,Corporate,California City,California,West,FUR-7848,Furniture,Tables,Lesro Sheffield,3006.75,8,0.3,240.51
CA-2021-01555,2021-04-23,2021-04-27,First Class,CG-39919,Customer 238,Corporate,Georgia City,Georgia,South,FUR-3842,Office Supplies,Paper,Southworth 25%,431.49,9,0.3,-41.14
CA-2022-01556,2022-02-14,2022-02-17,Second Class,CG-63787,Customer 59,Corporate,Florida City,Florida,South,FUR-1203,Office Supplies,Fasteners,Acco Binder,235.8,4,0.1,80.73
CA-2022-01557,2022-06-15,2022-06-18,First Class,CG-25244,Customer 469,Corporate,Nevada City,Nevada,West,FUR-4221,Furniture,Tables,Barricks Manufacturing,589.09,2,0.2,179.65
CA-2023-01558,2023-07-31,2023-08-02,Second Class,CG-42900,Customer 310,Home Office,Tennessee City,Tennessee,South,FUR-5789,Office Supplies,Labels,Fellowes Binding,690.64,8,0.0,62.09
CA-2022-01559,2022-01-04,2022-01-09,Standard Class,CG-74803,Customer 318,Corporate,Oregon City,Oregon,West,FUR-4093,Furniture,Furnishings,Tenex B1-RE24,562.65,6,0.5,-51.26
CA-2021-01560,2021-12-20,2021-12-23,Same Day,CG-32048,Customer 113,Consumer,New York City,New York,East,FUR-5401,Office Supplies,Labels,Avery Labels,243.65,8,0.2,-15.84
CA-2022-01561,2022-12-09,2022-12-13,First Class,CG-80263,Customer 190,Home Office,Illinois City,Illinois,Central,FUR-4692,Office Supplies,Labels,Fellowes Binding,462.16,8,0.0,-11.8
CA-2023-01562,2023-02-15,2023-02-22,First Class,CG-18286,Customer 335,Home Office,Massachusetts City,Massachusetts,East,FUR-1198,Technology,Phones,Motorola Smart,1790.21,8,0.4,412.24
CA-2021-01563,2021-01-07,2021-01-12,Same Day,CG-46507,Customer 121,Home Office,Illinois City,Illinois,Central,FUR-6263,Office Supplies,Fasteners,Boston Office 1000,452.1,8,0.2,-9.73
CA-2021-01564,2021-02-02,2021-02-09,Same Day,CG-22302,Customer 151,Consumer,Arizona City,Arizona,West,FUR-4639,Office Supplies,Labels,Avery Labels,327.0,5,0.0,12.14
CA-2023-01565,2023-07-23,2023-07-28,First Class,CG-64478,Customer 132,Consumer,Ohio City,Ohio,Central,FUR-7784,Office Supplies,Binders,Ibico Hi-Tech,74.13,7,0.5,20.72
CA-2023-01566,2023-08-16,2023-08-18,Standard Class,CG-17839,Customer 77,Corporate,Georgia City,Georgia,South,FUR-8418,Technology,Phones,Motorola Smart,5411.35,5,0.0,723.82
CA-2023-01567,2023-09-01,2023-09-07,Second Class,CG-57623,Customer 211,Consumer,New Jersey City,New Jersey,East,FUR-8018,Furniture,Bookcases,O Sullivan 5-Shelf,336.56,1,0.4,-30.56
CA-2021-01568,2021-03-10,2021-03-13,Same Day,CG-73313,Customer 331,Home Office,Washington City,Washington,West,FUR-8209,Furniture,Furnishings,Tenex B1-RE24,3119.07,7,0.1,-15.37
CA-2022-01569,2022-03-09,2022-03-10,First Class,CG-20653,Customer 315,Home Office,Tennessee City,Tennessee,South,FUR-1264,Furniture,Tables,Bretford CR4500,581.84,3,0.5,180.4
CA-2023-01570,2023-11-15,2023-11-19,Second Class,CG-85057,Customer 213,Consumer,North Carolina City,North Carolina,South,FUR-4348,Technology,Machines,Sharp AL-1530,10083.4,10,0.0,748.64
CA-2022-01571,2022-09-16,2022-09-22,First Class,CG-12871,Customer 433,Home Office,New Jersey City,New Jersey,East,FUR-5959,Technology,Copiers,Canon imageCLASS,659.32,1,0.3,171.07
CA-2021-01572,2021-10-10,2021-10-12,Same Day,CG-99495,Customer 371,Consumer,Nevada City,Nevada,West,FUR-8254,Office Supplies,Fasteners,Staples Jumbo,506.59,7,0.0,73.6
CA-2021-01573,2021-03-02,2021-03-06,Second Class,CG-76711,Customer 430,Consumer,Georgia City,Georgia,South,FUR-2312,Furniture,Chairs,Staples Luxura,1458.54,3,0.0,165.62
CA-2021-01574,2021-11-24,2021-11-28,Same Day,CG-10796,Customer 274,Consumer,Arizona City,Arizona,West,FUR-7928,Office Supplies,Fasteners,Boston Office 1000,262.62,4,0.1,28.53
CA-2022-01575,2022-09-23,2022-09-28,Standard Class,CG-98417,Customer 395,Corporate,Illinois City,Illinois,Central,FUR-4889,Technology,Machines,Hewlett Packard LaserJet,365.62,1,0.1,123.44
CA-2022-01576,2022-11-01,2022-11-04,Same Day,CG-88487,Customer 92,Corporate,California City,California,West,FUR-2040,Office Supplies,Envelopes,Staples #10,441.9,10,0.5,-38.86
CA-2022-01577,2022-11-28,2022-12-05,First Class,CG-96335,Customer 403,Consumer,Georgia City,Georgia,South,FUR-5019,Office Supplies,Pens,Pilot Precise,195.7,9,0.2,0.86
CA-2021-01578,2021-04-22,2021-04-28,Same Day,CG-94003,Customer 139,Corporate,New York City,New York,East,FUR-4633,Technology,Phones,Motorola Smart,5616.0,8,0.0,414.82
CA-2021-01579,2021-08-22,2021-08-25,Second Class,CG-68820,Customer 397,Corporate,California City,California,West,FUR-1759,Technology,Machines,Sharp AL-1530,3303.75,3,0.0,158.1
CA-2021-01580,2021-08-23,2021-08-27,Standard Class,CG-77840,Customer 328,Consumer,Arizona City,Arizona,West,FUR-2074,Office Supplies,Fasteners,Boston Office 1000,48.47,1,0.0,-0.41
CA-2023-01581,2023-07-20,2023-07-22,First Class,CG-13957,Customer 339,Home Office,Georgia City,Georgia,South,FUR-1315,Furniture,Furnishings,Eldon Expressions,1276.92,3,0.2,350.92
CA-2023-01582,2023-07-27,2023-07-29,Same Day,CG-87638,Customer 351,Consumer,Indiana City,Indiana,Central,FUR-2840,Technology,Copiers,Lexmark MX611,866.46,5,0.4,123.84
CA-2023-01583,2023-02-28,2023-03-07,Second Class,CG-91906,Customer 62,Corporate,Washington City,Washington,West,FUR-8475,Office Supplies,Storage,Fellowes Super Stor,56.81,1,0.0,15.81
CA-2021-01584,2021-04-27,2021-05-03,Second Class,CG-94138,Customer 130,Consumer,Massachusetts City,Massachusetts,East,FUR-6472,Technology,Machines,Canon PC1060,1255.02,5,0.4,230.42
CA-2023-01585,2023-12-05,2023-12-11,Standard Class,CG-86751,Customer 47,Consumer,Florida City,Florida,South,FUR-3559,Furniture,Chairs,Realspace Magellan,653.96,3,0.3,-2.14
CA-2022-01586,2022-04-02,2022-04-06,Same Day,CG-95069,Customer 390,Consumer,Illinois City,Illinois,Central,FUR-8354,Furniture,Bookcases,Bush Westfield,3025.36,8,0.0,37.72
CA-2021-01587,2021-01-02,2021-01-04,Same Day,CG-43533,Customer 257,Corporate,Illinois City,Illinois,Central,FUR-2296,Office Supplies,Paper,Southworth 25%,63.52,5,0.3,0.0
CA-2023-01588,2023-12-28,2024-01-04,Second Class,CG-25578,Customer 181,Corporate,North Carolina City,North Carolina,South,FUR-8401,Technology,Phones,Cisco TelePresence,5751.59,7,0.2,1599.98
CA-2023-01589,2023-10-18,2023-10-20,Same Day,CG-62852,Customer 414,Home Office,Ohio City,Ohio,Central,FUR-8595,Office Supplies,Storage,Fellowes Super Stor,313.38,4,0.1,29.0
CA-2023-01590,2023-12-20,2023-12-24,Second Class,CG-27680,Customer 384,Consumer,Indiana City,Indiana,Central,FUR-1827,Furniture,Bookcases,Bush Westfield,1198.35,5,0.5,402.05
CA-2022-01591,2022-06-10,2022-06-12,Same Day,CG-84605,Customer 299,Consumer,Georgia City,Georgia,South,FUR-7687,Office Supplies,Labels,Mead Academie,28.49,3,0.4,2.26
CA-2021-01592,2021-12-29,2021-12-31,Same Day,CG-62404,Customer 285,Home Office,Michigan City,Michigan,Central,FUR-9433,Technology,Accessories,Kensington SmartFit,8920.17,10,0.1,-27.64
CA-2023-01593,2023-08-09,2023-08-15,Second Class,CG-16403,Customer 268,Home Office,Tennessee City,Tennessee,South,FUR-5120,Furniture,Bookcases,O Sullivan 5-Shelf,281.87,1,0.1,4.13
CA-2022-01594,2022-05-21,2022-05-22,Standard Class,CG-10579,Customer 460,Home Office,Illinois City,Illinois,Central,FUR-2089,Technology,Accessories,Kensington SmartFit,709.52,2,0.0,57.54
CA-2022-01595,2022-08-17,2022-08-20,Standard Class,CG-38537,Customer 154,Corporate,Nevada City,Nevada,West,FUR-2936,Furniture,Chairs,Realspace Magellan,2105.82,4,0.2,482.21
CA-2021-01596,2021-02-04,2021-02-06,Same Day,CG-48944,Customer 82,Consumer,North Carolina City,North Carolina,South,FUR-3218,Technology,Copiers,Hewlett Packard 300,474.86,1,0.4,90.22
CA-2022-01597,2022-08-31,2022-09-01,Standard Class,CG-84740,Customer 478,Home Office,Indiana City,Indiana,Central,FUR-8937,Technology,Accessories,Plantronics CS510,2410.69,9,0.3,661.11
CA-2023-01598,2023-05-24,2023-05-28,First Class,CG-62730,Customer 274,Corporate,Arizona City,Arizona,West,FUR-3157,Technology,Copiers,Hewlett Packard 300,11401.7,10,0.0,2189.88
CA-2021-01599,2021-01-09,2021-01-10,Same Day,CG-84956,Customer 171,Consumer,North Carolina City,North Carolina,South,FUR-8869,Technology,Phones,Motorola Smart,6084.9,10,0.0,1955.69
CA-2021-01600,2021-11-10,2021-11-17,Standard Class,CG-96068,Customer 100,Corporate,Texas City,Texas,Central,FUR-8899,Furniture,Bookcases,O Sullivan 5-Shelf,1001.6,5,0.0,43.16
CA-2022-01601,2022-10-09,2022-10-16,First Class,CG-18140,Customer 116,Consumer,Florida City,Florida,South,FUR-7865,Furniture,Furnishings,Tenex B1-RE24,1982.24,8,0.0,-132.86
CA-2021-01602,2021-06-26,2021-07-03,Same Day,CG-35346,Customer 108,Consumer,New York City,New York,East,FUR-8530,Technology,Machines,Sharp AL-1530,7976.2,10,0.0,1322.88
CA-2021-01603,2021-03-24,2021-03-26,Same Day,CG-66525,Customer 14,Corporate,Illinois City,Illinois,Central,FUR-8273,Office Supplies,Pens,BIC Roller Glide,281.25,5,0.0,70.56
CA-2023-01604,2023-12-31,2024-01-04,Standard Class,CG-83054,Customer 437,Corporate,Pennsylvania City,Pennsylvania,East,FUR-6853,Furniture,Chairs,Staples Luxura,2280.95,7,0.0,579.12
CA-2021-01605,2021-07-03,2021-07-07,Standard Class,CG-89300,Customer 417,Home Office,Pennsylvania City,Pennsylvania,East,FUR-2202,Technology,Machines,Hewlett Packard LaserJet,2482.56,5,0.1,837.17
CA-2022-01606,2022-12-27,2023-01-01,Same Day,CG-97697,Customer 188,Corporate,Oregon City,Oregon,West,FUR-5077,Technology,Phones,Samsung Convoy,520.96,2,0.5,8.99
CA-2021-01607,2021-08-28,2021-09-01,First Class,CG-50862,Customer 61,Corporate,Nevada City,Nevada,West,FUR-9840,Furniture,Chairs,Realspace Magellan,492.4,1,0.0,109.59
CA-2022-01608,2022-07-20,2022-07-21,Same Day,CG-61597,Customer 394,Home Office,New Jersey City,New Jersey,East,FUR-3626,Technology,Accessories,Plantronics CS510,2008.54,2,0.0,414.64
CA-2021-01609,2021-03-23,2021-03-25,First Class,CG-30637,Customer 312,Home Office,Indiana City,Indiana,Central,FUR-6536,Office Supplies,Fasteners,Boston Office 1000,64.51,1,0.0,-2.05
CA-2021-01610,2021-07-05,2021-07-09,Standard Class,CG-34887,Customer 310,Home Office,Michigan City,Michigan,Central,FUR-8674,Technology,Accessories,Plantronics CS510,1302.12,4,0.4,-52.78
CA-2022-01611,2022-09-07,2022-09-10,Standard Class,CG-88195,Customer 87,Home Office,Arizona City,Arizona,West,FUR-1672,Furniture,Furnishings,Tenex B1-RE24,220.5,1,0.5,76.42
CA-2021-01612,2021-08-29,2021-09-03,Same Day,CG-23141,Customer 50,Home Office,Arizona City,Arizona,West,FUR-6493,Technology,Machines,Hewlett Packard LaserJet,583.76,2,0.0,154.6
CA-2022-01613,2022-07-19,2022-07-24,Same Day,CG-14239,Customer 152,Consumer,Indiana City,Indiana,Central,FUR-8451,Office Supplies,Paper,Hammermill CopyPlus,115.96,4,0.0,-5.78
CA-2021-01614,2021-11-22,2021-11-24,First Class,CG-48832,Customer 246,Consumer,Oregon City,Oregon,West,FUR-1929,Technology,Copiers,Lexmark MX611,540.84,1,0.2,34.35
CA-2023-01615,2023-12-26,2024-01-01,First Class,CG-41965,Customer 296,Consumer,Pennsylvania City,Pennsylvania,East,FUR-5461,Office Supplies,Envelopes,Wausau Papers,221.4,5,0.0,59.84
CA-2023-01616,2023-05-13,2023-05-20,First Class,CG-40420,Customer 500,Corporate,Tennessee City,Tennessee,South,FUR-1222,Furniture,Furnishings,Deflect-o Glazed,790.08,4,0.4,249.1
CA-2021-01617,2021-10-10,2021-10-16,Same Day,CG-77755,Customer 206,Home Office,Florida City,Florida,South,FUR-1793,Technology,Machines,Hewlett Packard LaserJet,860.96,3,0.5,-83.8
CA-2022-01618,2022-11-09,2022-11-16,Second Class,CG-79586,Customer 455,Consumer,Nevada City,Nevada,West,FUR-2437,Furniture,Furnishings,Tenex B1-RE24,1584.92,4,0.0,106.09
CA-2023-01619,2023-05-29,2023-06-01,Standard Class,CG-41097,Customer 328,Home Office,Arizona City,Arizona,West,FUR-1472,Technology,Phones,Cisco TelePresence,3146.56,4,0.0,1084.92
CA-2021-01620,2021-10-21,2021-10-24,Same Day,CG-88309,Customer 188,Home Office,New York City,New York,East,FUR-4789,Office Supplies,Pens,Sanford Accent,145.1,4,0.5,34.92
CA-2021-01621,2021-08-18,2021-08-23,Same Day,CG-48702,Customer 339,Consumer,Massachusetts City,Massachusetts,East,FUR-6270,Furniture,Furnishings,Deflect-o Glazed,996.6,3,0.5,56.77
CA-2022-01622,2022-06-12,2022-06-19,First Class,CG-39508,Customer 264,Consumer,Indiana City,Indiana,Central,FUR-2483,Furniture,Bookcases,O Sullivan 5-Shelf,5231.88,9,0.2,1109.52
CA-2021-01623,2021-09-12,2021-09-17,First Class,CG-53276,Customer 204,Consumer,Arizona City,Arizona,West,FUR-7654,Technology,Copiers,Canon imageCLASS,3501.07,6,0.2,1046.27
CA-2021-01624,2021-11-18,2021-11-25,Same Day,CG-59792,Customer 7,Home Office,New Jersey City,New Jersey,East,FUR-4845,Office Supplies,Paper,Xerox 1967,489.92,8,0.0,20.43
CA-2023-01625,2023-04-17,2023-04-18,Second Class,CG-65259,Customer 462,Corporate,Georgia City,Georgia,South,FUR-7653,Technology,Copiers,Hewlett Packard 300,841.96,8,0.5,243.04
CA-2021-01626,2021-02-02,2021-02-04,Standard Class,CG-67831,Customer 118,Consumer,Virginia City,Virginia,East,FUR-2477,Office Supplies,Labels,Fellowes Binding,18.3,1,0.1,3.78
CA-2023-01627,2023-05-17,2023-05-21,First Class,CG-49612,Customer 39,Corporate,Oregon City,Oregon,West,FUR-4427,Furniture,Bookcases,Bush Westfield,2702.28,8,0.3,-113.42
CA-2022-01628,2022-05-18,2022-05-23,First Class,CG-71281,Customer 299,Corporate,Ohio City,Ohio,Central,FUR-1891,Technology,Machines,Hewlett Packard LaserJet,5726.29,7,0.3,-21.72
CA-2022-01629,2022-10-16,2022-10-22,First Class,CG-63033,Customer 298,Home Office,Florida City,Florida,South,FUR-4519,Technology,Phones,Samsung Convoy,4521.04,9,0.4,432.33
CA-2023-01630,2023-05-30,2023-06-02,Standard Class,CG-59054,Customer 352,Home Office,Florida City,Florida,South,FUR-8679,Furniture,Tables,Lesro Sheffield,2171.55,10,0.5,169.8
CA-2021-01631,2021-04-11,2021-04-18,Standard Class,CG-83880,Customer 96,Home Office,Pennsylvania City,Pennsylvania,East,FUR-3686,Technology,Copiers,Canon imageCLASS,1335.71,2,0.1,380.67
CA-2021-01632,2021-02-22,2021-02-27,Second Class,CG-37568,Customer 290,Corporate,Michigan City,Michigan,Central,FUR-7633,Furniture,Tables,Bretford CR4500,834.57,3,0.5,-3.58
CA-2022-01633,2022-08-16,2022-08-19,Second Class,CG-43854,Customer 85,Home Office,Washington City,Washington,West,FUR-8197,Furniture,Bookcases,Sauder Classic Bookcase,952.0,3,0.5,65.9
CA-2023-01634,2023-08-28,2023-08-30,Standard Class,CG-85396,Customer 49,Home Office,Pennsylvania City,Pennsylvania,East,FUR-5118,Technology,Machines,Sharp AL-1530,666.17,3,0.1,139.03
CA-2021-01635,2021-01-01,2021-01-02,Same Day,CG-96486,Customer 37,Consumer,Alabama City,Alabama,South,FUR-9606,Furniture,Tables,Barricks Manufacturing,1387.48,5,0.1,461.6
CA-2021-01636,2021-11-02,2021-11-07,Same Day,CG-17546,Customer 469,Corporate,Nevada City,Nevada,West,FUR-8250,Office Supplies,Envelopes,Wausau Papers,328.48,6,0.3,-14.1
CA-2022-01637,2022-10-25,2022-10-29,Second Class,CG-37976,Customer 345,Home Office,Washington City,Washington,West,FUR-3535,Furniture,Chairs,Hon 5400 Series,343.73,1,0.4,87.61
CA-2022-01638,2022-01-13,2022-01-20,Standard Class,CG-62222,Customer 206,Consumer,Georgia City,Georgia,South,FUR-5894,Office Supplies,Storage,Fiskars Box,251.04,8,0.0,21.68
CA-2023-01639,2023-09-07,2023-09-08,First Class,CG-32212,Customer 320,Consumer,Florida City,Florida,South,FUR-9248,Technology,Machines,Hewlett Packard LaserJet,2313.8,4,0.0,117.49
CA-2022-01640,2022-09-16,2022-09-18,First Class,CG-12425,Customer 346,Home Office,Texas City,Texas,Central,FUR-8116,Furniture,Furnishings,Eldon Expressions,2899.75,5,0.0,881.56
CA-2023-01641,2023-08-28,2023-09-04,Same Day,CG-30958,Customer 8,Consumer,Indiana City,Indiana,Central,FUR-1655,Office Supplies,Storage,Fiskars Box,128.52,3,0.0,35.84
CA-2022-01642,2022-05-17,2022-05-23,Standard Class,CG-47057,Customer 294,Home Office,Georgia City,Georgia,South,FUR-8337,Technology,Machines,Sharp AL-1530,6065.02,7,0.2,1975.01
CA-2022-01643,2022-07-02,2022-07-05,Standard Class,CG-43775,Customer 307,Consumer,Alabama City,Alabama,South,FUR-9291,Furniture,Tables,Barricks Manufacturing,4396.96,10,0.2,1226.54
CA-2023-01644,2023-05-26,2023-05-27,Same Day,CG-48875,Customer 111,Consumer,Ohio City,Ohio,Central,FUR-3089,Office Supplies,Labels,Mead Academie,61.73,4,0.4,15.36
CA-2021-01645,2021-09-27,2021-10-03,Standard Class,CG-53194,Customer 316,Corporate,New Jersey City,New Jersey,East,FUR-5723,Office Supplies,Binders,Avery Dennison,53.54,2,0.0,10.56
CA-2022-01646,2022-11-27,2022-11-29,Second Class,CG-87539,Customer 498,Consumer,Texas City,Texas,Central,FUR-9700,Technology,Phones,Cisco TelePresence,5095.52,8,0.0,-194.33
CA-2022-01647,2022-09-15,2022-09-19,Second Class,CG-26877,Customer 105,Home Office,Illinois City,Illinois,Central,FUR-8376,Furniture,Bookcases,O Sullivan 5-Shelf,2366.32,8,0.5,-168.25
CA-2023-01648,2023-12-13,2023-12-19,Second Class,CG-43478,Customer 295,Corporate,Florida City,Florida,South,FUR-7063,Technology,Machines,Hewlett Packard LaserJet,3033.07,7,0.4,648.74
CA-2023-01649,2023-04-01,2023-04-04,Same Day,CG-91727,Customer 138,Home Office,Alabama City,Alabama,South,FUR-7337,Technology,Machines,Canon PC1060,667.13,1,0.3,87.99
CA-2022-01650,2022-01-30,2022-02-05,Standard Class,CG-85226,Customer 451,Home Office,New York City,New York,East,FUR-3305,Office Supplies,Paper,Xerox 1967,527.1,7,0.0,146.39
CA-2023-01651,2023-05-05,2023-05-06,Same Day,CG-46409,Customer 170,Consumer,Tennessee City,Tennessee,South,FUR-9179,Furniture,Chairs,Staples Luxura,1460.38,6,0.3,335.31
CA-2023-01652,2023-12-07,2023-12-11,Standard Class,CG-16855,Customer 198,Corporate,Ohio City,Ohio,Central,FUR-9581,Office Supplies,Pens,Sanford Accent,61.4,3,0.4,1.45
CA-2023-01653,2023-07-04,2023-07-07,First Class,CG-23960,Customer 79,Consumer,Alabama City,Alabama,South,FUR-3869,Office Supplies,Fasteners,Acco Binder,73.26,6,0.4,4.31
CA-2022-01654,2022-06-10,2022-06-17,Same Day,CG-80046,Customer 219,Consumer,Ohio City,Ohio,Central,FUR-1278,Technology,Copiers,Canon imageCLASS,309.35,1,0.1,-2.87
CA-2023-01655,2023-11-16,2023-11-23,First Class,CG-45098,Customer 79,Corporate,Virginia City,Virginia,East,FUR-4476,Furniture,Chairs,Staples Luxura,434.38,1,0.4,-5.52
CA-2023-01656,2023-11-16,2023-11-22,First Class,CG-19065,Customer 109,Consumer,Florida City,Florida,South,FUR-5409,Furniture,Bookcases,Bush Westfield,416.57,1,0.1,-35.96
CA-2021-01657,2021-01-25,2021-01-30,First Class,CG-30035,Customer 285,Home Office,Florida City,Florida,South,FUR-5402,Office Supplies,Labels,Fellowes Binding,808.2,10,0.0,224.93
CA-2021-01658,2021-08-13,2021-08-15,First Class,CG-59498,Customer 385,Home Office,Michigan City,Michigan,Central,FUR-9063,Office Supplies,Labels,Avery Labels,194.15,5,0.0,21.13
CA-2022-01659,2022-09-05,2022-09-10,Standard Class,CG-28396,Customer 337,Corporate,Arizona City,Arizona,West,FUR-8081,Office Supplies,Fasteners,Staples Jumbo,231.92,4,0.0,69.51
CA-2021-01660,2021-01-03,2021-01-05,First Class,CG-90022,Customer 431,Consumer,Ohio City,Ohio,Central,FUR-1287,Technology,Phones,Cisco TelePresence,1107.54,2,0.0,54.77
CA-2023-01661,2023-08-18,2023-08-20,First Class,CG-24900,Customer 337,Consumer,Illinois City,Illinois,Central,FUR-6058,Furniture,Chairs,Staples Luxura,2013.5,8,0.4,215.69
CA-2021-01662,2021-05-17,2021-05-22,First Class,CG-94067,Customer 267,Home Office,North Carolina City,North Carolina,South,FUR-7495,Technology,Accessories,Plantronics CS510,700.86,1,0.0,194.55
CA-2023-01663,2023-11-20,2023-11-27,First Class,CG-81910,Customer 193,Home Office,Texas City,Texas,Central,FUR-5586,Office Supplies,Paper,Xerox 1967,66.29,4,0.4,-5.7
CA-2021-01664,2021-12-06,2021-12-10,Second Class,CG-87379,Customer 110,Corporate,Tennessee City,Tennessee,South,FUR-2416,Technology,Accessories,Plantronics CS510,3139.76,8,0.0,228.5
CA-2023-01665,2023-01-31,2023-02-01,First Class,CG-64305,Customer 319,Home Office,Nevada City,Nevada,West,FUR-9990,Technology,Accessories,Logitech G700s,2281.33,3,0.3,615.43
CA-2021-01666,2021-02-17,2021-02-21,Standard Class,CG-29857,Customer 453,Consumer,Pennsylvania City,Pennsylvania,East,FUR-3805,Office Supplies,Fasteners,Acco Binder,256.12,4,0.0,26.29
CA-2022-01667,2022-04-12,2022-04-16,First Class,CG-71081,Customer 229,Home Office,California City,California,West,FUR-6291,Office Supplies,Pens,BIC Roller Glide,279.36,9,0.5,-20.94
CA-2022-01668,2022-06-16,2022-06-17,Second Class,CG-70656,Customer 264,Corporate,Tennessee City,Tennessee,South,FUR-2086,Office Supplies,Pens,Sanford Accent,543.6,10,0.0,151.85
CA-2022-01669,2022-12-24,2022-12-29,Second Class,CG-76260,Customer 135,Corporate,Oregon City,Oregon,West,FUR-9384,Technology,Phones,Samsung Convoy,3015.0,10,0.4,-74.04
CA-2023-01670,2023-06-27,2023-07-01,Standard Class,CG-33646,Customer 59,Consumer,New Jersey City,New Jersey,East,FUR-1456,Furniture,Chairs,Staples Luxura,1099.67,7,0.1,183.82
